customer_key,name,gender,city,state,zip_code,country,continent,birthday
44195,Brayden Topp,Male,LOWER MANGROVE,New South Wales,2250,Australia,Australia,1984-01-09
44207,Stella Sternberg,Female,KESWICK TERMINAL,South Australia,5035,Australia,Australia,1984-03-16
44301,Annabelle Feetham,Female,DUNNROCK,Queensland,4740,Australia,Australia,1947-10-04
44493,Jorja Colechin,Female,JACKEYS MARSH,Tasmania,7304,Australia,Australia,1963-04-28
44496,Spencer Beach,Male,MOUNT JOY,South Australia,5670,Australia,Australia,1949-09-28
44728,Abbey Remington,Female,DIGGORA,Victoria,3561,Australia,Australia,1953-03-14
44906,Tyson Backhouse,Male,MOUNT GAMBIER,South Australia,5291,Australia,Australia,1994-10-06
45169,Victoria Ness,Female,GLENROY,Queensland,4702,Australia,Australia,1990-04-04
45172,Audrey Crooke,Female,SCOPUS,Tasmania,7330,Australia,Australia,1986-05-25
45250,Darcy Fryer,Male,SACKVILLE,New South Wales,2756,Australia,Australia,1968-11-21
45436,Maya McIlveen,Female,MILLFIELD,New South Wales,2325,Australia,Australia,1952-04-16
45522,Alexander Fenston,Male,TIMBILLICA,New South Wales,2551,Australia,Australia,1985-04-09
45781,Bailey Coxen,Male,PONTVILLE,Tasmania,7030,Australia,Australia,1946-02-27
45814,Declan Richard,Male,SPRING HILL,New South Wales,2800,Australia,Australia,1968-04-05
46155,Alice Phillip,Female,BOWES,Western Australia,6535,Australia,Australia,1956-02-16
46917,Jamie Price,Male,MERU,Western Australia,6530,Australia,Australia,2000-01-03
46996,Jonathan Kempt,Male,MURRAY ISLAND,Queensland,4875,Australia,Australia,1987-02-20
47382,Brooke Richardson,Female,NORTHGATE,South Australia,5085,Australia,Australia,1955-05-02
47518,Alana Spencer,Female,UNDULLAH,Queensland,4285,Australia,Australia,1946-05-13
47712,Aidan Dethridge,Male,CREMORNE,New South Wales,2090,Australia,Australia,1976-08-30
48080,Lincoln Muscio,Male,FERNY CREEK,Victoria,3786,Australia,Australia,1940-04-10
48247,Joseph Clemes,Male,HAY FLAT,South Australia,5204,Australia,Australia,1967-05-05
48367,Rose Allardyce,Female,INSKIP,Queensland,4581,Australia,Australia,1949-04-09
48383,Chloe Gillen,Female,KOYUGA SOUTH,Victoria,3621,Australia,Australia,1951-06-06
48466,Matilda Shields,Female,HASTINGS POINT,New South Wales,2489,Australia,Australia,1984-12-13
48733,Sophia Gunther,Female,BALCOLYN,New South Wales,2264,Australia,Australia,1989-07-22
48846,Lucy Kellway,Female,BOWELLING,Western Australia,6225,Australia,Australia,1944-11-04
48925,Elijah Albert,Male,WOOLOCUTTY,Western Australia,6369,Australia,Australia,1939-09-15
49400,Mason Ransford,Male,WOOMBYE,Queensland,4559,Australia,Australia,1967-03-15
49501,Amelie Edmondson,Female,BUNGABBEE,New South Wales,2480,Australia,Australia,1982-07-16
49606,Claire Kerr,Female,GREYMARE,Queensland,4370,Australia,Australia,1950-04-10
49748,Tyson Flowers,Male,PARUNA,South Australia,5311,Australia,Australia,1980-02-14
49776,Jessica Warburton,Female,ROCKLEY MOUNT,New South Wales,2795,Australia,Australia,1944-07-31
49950,Tayla Canterbury,Female,EAST LAUNCESTON,Tasmania,7250,Australia,Australia,1998-10-18
50075,Jayden Lloyd,Male,MOUNT MURCHISON,Queensland,4715,Australia,Australia,1961-11-07
50122,Brianna O'Neil,Female,SURBITON,Queensland,4724,Australia,Australia,1979-09-30
50681,Benjamin Makin,Male,MOUNT DRUITT VILLAGE,New South Wales,2770,Australia,Australia,1936-11-18
50705,Scarlett Reeve,Female,YEAGARUP,Western Australia,6260,Australia,Australia,1948-08-23
50719,Angelina Wunderlich,Female,POINT GREY,Western Australia,6208,Australia,Australia,1995-03-27
50741,Tyson Hurley,Male,FRANKFORD,Tasmania,7275,Australia,Australia,1942-01-23
51172,Gabriella Tozer,Female,ELINGAMITE,Victoria,3266,Australia,Australia,1957-12-04
51201,Samantha Jacoby,Female,BIRMINGHAM GARDENS,New South Wales,2287,Australia,Australia,1939-03-04
51228,Marcus Christian,Male,GIRU,Queensland,4809,Australia,Australia,1978-01-31
51314,Bianca Stobie,Female,DUVERNEY,Victoria,3323,Australia,Australia,1954-06-23
51429,Thomas Kavel,Male,WONBOYN LAKE,New South Wales,2551,Australia,Australia,1979-01-05
51648,Jasmine Sellar,Female,KYBUNGA,South Australia,5453,Australia,Australia,1989-06-11
51649,Toby Batchelor,Male,YANDINA,Queensland,4561,Australia,Australia,1958-02-26
51718,Phoebe Voss,Female,HACKNEY,South Australia,5069,Australia,Australia,1938-07-25
52435,Charles Kenneally,Male,YADBORO,New South Wales,2539,Australia,Australia,1956-02-29
52536,Jamie Kavanagh,Male,PINEWOOD,Victoria,3149,Australia,Australia,1987-02-16
52694,Grace Bidwill,Female,Sheffield,Tasmania,7306,Australia,Australia,1972-05-21
53168,Dylan Monds,Male,JOYNER,Queensland,4500,Australia,Australia,1959-04-05
53260,Keira Rowallan,Female,MOUNT FRANKLIN,Victoria,3461,Australia,Australia,1936-05-09
53318,Grace Osburn,Female,TOWNSON,Queensland,4341,Australia,Australia,1954-12-03
53891,Dominic Baylee,Male,BINDA,New South Wales,2583,Australia,Australia,1944-02-10
53920,Jade Higgins,Female,BUCKENBOWRA,New South Wales,2536,Australia,Australia,1986-03-27
54089,Jake Toft,Male,THE GLEN,New South Wales,2476,Australia,Australia,1936-09-11
54161,Leo Voss,Male,WOODY POINT,Queensland,4019,Australia,Australia,1992-06-24
54535,Joshua Nugan,Male,CANNINDAH,Queensland,4630,Australia,Australia,1957-11-08
54560,Eden Bickford,Female,ABINGDON DOWNS,Queensland,4871,Australia,Australia,1962-05-30
54582,Leah Fairbridge,Female,LIMONITE,Victoria,3871,Australia,Australia,1978-09-15
54627,John Randall,Male,TROWUTTA,Tasmania,7330,Australia,Australia,1968-05-25
54704,Alice Bartlett,Female,TRAVANCORE,Victoria,3032,Australia,Australia,1951-10-22
54752,Natasha Morrison,Female,SOUTH BUNBURY,Western Australia,6230,Australia,Australia,1965-12-16
54794,Georgia Barclay-Harvey,Female,GARIE,New South Wales,2232,Australia,Australia,1965-08-09
54987,Isaac Sturt,Male,MARMION,Western Australia,6020,Australia,Australia,1939-05-24
55039,James Connal,Male,MOUNT MORIAC,Victoria,3240,Australia,Australia,1960-10-07
55066,Samuel Atherton,Male,DOLLYS FLAT,New South Wales,2429,Australia,Australia,1942-02-14
55084,Angus Ten,Male,PARAP,Northern Territory,820,Australia,Australia,1963-12-03
55411,Lilian Stainforth,Female,PHOENIX PARK,New South Wales,2321,Australia,Australia,1982-02-05
55464,Holly Mansour,Female,PADDYS RIVER,New South Wales,2653,Australia,Australia,1981-11-16
55715,Eve Jephcott,Female,HERDSMAN,Western Australia,6017,Australia,Australia,1986-03-23
55914,Lachlan Webb,Male,SOUTH FREMANTLE,Western Australia,6162,Australia,Australia,1992-07-31
56161,Aidan Burnett,Male,UPPER CASTRA,Tasmania,7315,Australia,Australia,1994-05-02
56480,Zoe Tyrrell,Female,KYBUNGA,South Australia,5453,Australia,Australia,1975-03-25
56562,Lucy Mansour,Female,ALBERT PARK,Victoria,3206,Australia,Australia,1949-11-05
56791,Charlie Kenyon,Male,DUNLUCE,Victoria,3472,Australia,Australia,1994-08-26
56834,Abigail McElhone,Female,PIKES CREEK,Queensland,4380,Australia,Australia,1964-01-13
56951,Kate Bardsley,Female,HURSTBRIDGE,Victoria,3099,Australia,Australia,1985-10-20
56999,Amelia Fargher,Female,CORNDALE,New South Wales,2480,Australia,Australia,1984-02-26
57093,Hayden Laidley,Male,SPRING MOUNTAIN,New South Wales,2360,Australia,Australia,1954-02-09
57246,Toby Dillon,Male,CITY WEST CAMPUS,South Australia,5000,Australia,Australia,1987-03-10
57294,Makayla Bold,Female,TRARALGON EAST,Victoria,3844,Australia,Australia,1980-05-15
57307,Eva Hickson,Female,RAINBOW,Victoria,3424,Australia,Australia,1980-11-14
57374,Jack Coote,Male,COLONGRA,New South Wales,2262,Australia,Australia,1938-01-19
57491,Ryan Custance,Male,MILLBANK,Queensland,4670,Australia,Australia,1985-09-16
57662,Archer Tozer,Male,COALSTOUN LAKES,Queensland,4621,Australia,Australia,1982-06-10
57681,Caleb Louat,Male,ROCKWELL,Western Australia,6532,Australia,Australia,1958-05-05
57820,Edward Howarde,Male,DARGO,Victoria,3862,Australia,Australia,1951-05-05
57938,Alexander Courtice,Male,LIPAROO,Victoria,3549,Australia,Australia,1979-10-09
58066,Andrew Forde,Male,ASHMONT,New South Wales,2650,Australia,Australia,1942-10-23
58105,Mariam Bright,Female,CAMBRAI,South Australia,5353,Australia,Australia,1980-04-12
58212,Amy Goffage,Female,OAKFORD,Western Australia,6121,Australia,Australia,1965-01-04
58710,Jordan Foveaux,Male,GOSNELLS,Western Australia,6110,Australia,Australia,1949-11-21
58919,Kaitlyn Fenton,Female,FLOREAT FORUM,Western Australia,6014,Australia,Australia,1960-09-13
59159,Maya Pasley,Female,CAPE HILLSBOROUGH,Queensland,4740,Australia,Australia,1947-07-29
59304,Patrick Collie,Male,CARLINGFORD,New South Wales,2118,Australia,Australia,1953-10-01
59422,Amber Sykes,Female,HILLGROVE,New South Wales,2350,Australia,Australia,1990-02-13
59529,Alice Blumenthal,Female,FOREST GLEN,New South Wales,2157,Australia,Australia,1992-05-28
59842,Lucas McClure,Male,BLETCHINGTON,New South Wales,2800,Australia,Australia,1939-01-19
59961,Harry Hambly,Male,GALORE,New South Wales,2652,Australia,Australia,1948-02-03
60009,Natasha Gall,Female,TOWNSVILLE CITY,Queensland,4810,Australia,Australia,1989-10-12
60088,Evie Brownbill,Female,PAGES FLAT,South Australia,5172,Australia,Australia,1982-06-02
60150,Jasmine Mackay,Female,NORTHLAND CENTRE,Victoria,3072,Australia,Australia,1964-02-14
60407,Alexander Earp,Male,POZIERES,Queensland,4352,Australia,Australia,1944-09-04
60411,Eliza Solly,Female,HIGHBURY,Western Australia,6313,Australia,Australia,1938-10-15
60454,Toby Normanby,Male,LOWER LEWIS PONDS,New South Wales,2800,Australia,Australia,1953-05-05
60475,Joel Sharwood,Male,CUDLEE CREEK,South Australia,5232,Australia,Australia,1948-05-27
60722,Logan Dowie,Male,KOOROOMOOL,Queensland,4854,Australia,Australia,1985-06-08
60892,Seth Soubeiran,Male,MOOLORT,Victoria,3465,Australia,Australia,1964-01-24
60995,Matthew Caron,Male,TUENA,New South Wales,2583,Australia,Australia,1955-09-17
61546,Alexis Heagney,Female,COASTERS RETREAT,New South Wales,2108,Australia,Australia,1953-09-14
61718,Chloe Schlapp,Female,ALLIGATOR CREEK,Queensland,4816,Australia,Australia,1956-06-01
61773,Gabrielle Kossak,Female,CAROONA,New South Wales,2343,Australia,Australia,2001-04-22
61776,Mitchell Cockle,Male,TALLOWWOOD RIDGE,New South Wales,2453,Australia,Australia,1954-07-06
61825,Kai Culley,Male,ERSKINEVILLE,New South Wales,2043,Australia,Australia,1995-10-09
61881,Rose Budd,Female,ALBERTON,Victoria,3971,Australia,Australia,1994-05-11
61947,Amber Tolmie,Female,NORVAL,Victoria,3377,Australia,Australia,1996-12-15
62017,Grace Humphries,Female,HASTINGS,Western Australia,6308,Australia,Australia,1954-09-21
62035,John Duesbury,Male,TIARO,Queensland,4650,Australia,Australia,1952-03-18
62038,Henry Birdwood,Male,HINDMARSH,South Australia,5007,Australia,Australia,1997-06-05
62076,Brock Edden,Male,ORIELTON,Tasmania,7172,Australia,Australia,1945-12-03
62125,Ava Lowes,Female,IVERAGH,Queensland,4680,Australia,Australia,1978-04-10
62133,Jonathan Fargher,Male,GWABEGAR,New South Wales,2356,Australia,Australia,1996-04-27
62163,Amelia O'Neil,Female,POINT LEO,Victoria,3916,Australia,Australia,1961-09-22
62416,Isabelle Whitworth,Female,EIMEO,Queensland,4740,Australia,Australia,1943-02-23
62473,Mary Baskerville,Female,PORT GERMEIN,South Australia,5495,Australia,Australia,1966-09-03
62537,Lauren Nichols,Female,WOOLOOMAN,Queensland,4310,Australia,Australia,1937-05-03
62590,Aiden Thirkell,Male,ROMAINE,Tasmania,7320,Australia,Australia,1972-11-16
63342,Joel Spowers,Male,KWEDA,Western Australia,6306,Australia,Australia,1971-10-06
63597,Darcy Penington,Male,RIVERHILLS,Queensland,4074,Australia,Australia,1939-04-19
63681,Justin Grahamslaw,Male,POSSUM BRUSH,New South Wales,2430,Australia,Australia,1936-04-27
63807,Ashton Bower,Male,ALLAMBIE HEIGHTS,New South Wales,2100,Australia,Australia,1948-12-02
63957,Dakota Nixon-Smith,Female,FORTHSIDE,Tasmania,7310,Australia,Australia,1991-01-13
64017,Ruby Sternberg,Female,BRIGHTVIEW,Queensland,4311,Australia,Australia,1964-10-05
64037,Andrew Wilkie,Male,WONGARBON,New South Wales,2831,Australia,Australia,1936-09-13
64104,Brooke Cascarret,Female,COOTRA,South Australia,5650,Australia,Australia,1938-06-26
64210,Lucas De Garis,Male,Sheffield,Tasmania,7306,Australia,Australia,1992-04-05
64491,Oliver McCloughry,Male,MELBA,Australian Capital Territory,2615,Australia,Australia,1997-09-15
64511,Alice Gouger,Female,ARGOON,Queensland,4702,Australia,Australia,1963-01-05
64764,Jacob Pelsaert,Male,LESLEY,Western Australia,6111,Australia,Australia,1986-03-03
64842,Levi Strele,Male,MOUNT OUSLEY,New South Wales,2519,Australia,Australia,1971-09-05
64989,Alice Moynihan,Female,COMMISSIONERS CREEK,New South Wales,2484,Australia,Australia,1994-03-04
65112,Ebony Fairley,Female,POINT TURTON,South Australia,5575,Australia,Australia,1951-09-03
65163,Abigail Considen,Female,Beaufort,Victoria,3373,Australia,Australia,1954-01-19
65180,Maya Colvin,Female,NORTHLAKES,Northern Territory,812,Australia,Australia,1979-01-28
65210,Caitlin Spooner,Female,DOWLINGVILLE,South Australia,5555,Australia,Australia,1948-11-08
65269,Scarlett Roach,Female,BARWIDGEE,Victoria,3737,Australia,Australia,1941-01-24
65283,Jessica Latham,Female,BUNGUNDARRA,Queensland,4703,Australia,Australia,1943-04-05
65372,Logan Iredale,Male,LONG FLAT,Queensland,4570,Australia,Australia,1986-06-11
65507,Grace Deane,Female,DARLING HEIGHTS,Queensland,4350,Australia,Australia,1979-05-07
65544,Dylan Smerd,Male,LAKE MUIR,Western Australia,6258,Australia,Australia,1957-11-14
65856,Harrison Cantamessa,Male,ARNOLD WEST,Victoria,3551,Australia,Australia,1955-10-28
66352,Bethany Hose,Female,NULSEN,Western Australia,6450,Australia,Australia,1959-03-10
66610,Charli Frost,Female,FERNSHAW,Victoria,3778,Australia,Australia,1982-02-09
66677,Abby O'Mahony,Female,TINGHA,New South Wales,2369,Australia,Australia,1978-01-16
67066,Alexander Newling,Male,MOUNT RICHON,Western Australia,6112,Australia,Australia,1950-09-09
67157,Levi Knox,Male,KIAMA DOWNS,New South Wales,2533,Australia,Australia,1937-04-04
67217,Aiden De Burgh,Male,JUBILEE HEIGHTS,Queensland,4860,Australia,Australia,1983-03-04
67369,Rachel Gairdner,Female,ZADOWS LANDING,South Australia,5254,Australia,Australia,1997-01-26
67380,Alexis Melville,Female,HORSNELL GULLY,South Australia,5141,Australia,Australia,1958-03-13
67398,Harrison Trigg,Male,MONASH,Australian Capital Territory,2904,Australia,Australia,1998-02-04
67455,Logan Armytage,Male,GREEN HILLS,New South Wales,2730,Australia,Australia,1993-09-15
67481,Beau Fitzgerald,Male,RED BANKS,South Australia,5502,Australia,Australia,1954-01-17
67744,Elijah Newbery,Male,PUNCHBOWL,Tasmania,7249,Australia,Australia,1944-07-03
68000,Aaron Sasse,Male,CANNING CREEK,Queensland,4357,Australia,Australia,1973-01-22
68082,Sienna Prentice,Female,CROYDON PARK,New South Wales,2133,Australia,Australia,1975-04-30
68537,Toby Vickery,Male,MARMOR,Queensland,4702,Australia,Australia,1977-10-30
68745,Mia Bowser,Female,SASSAFRAS,Victoria,3787,Australia,Australia,1942-10-03
68882,Tyson Spears,Male,YIMBUN,Queensland,4313,Australia,Australia,1994-12-04
69066,Kaitlyn Siede,Female,FARINA,South Australia,5733,Australia,Australia,1989-11-26
69280,Mikayla Edments,Female,MARCOLLAT,South Australia,5271,Australia,Australia,1945-10-02
69557,Will Pryor,Male,MAXWELTON,Queensland,4822,Australia,Australia,1974-02-13
69645,Ava Shout,Female,MOUNT CLEAR,Victoria,3350,Australia,Australia,1995-11-28
69707,Zoe Burnett,Female,UMINA BEACH,New South Wales,2257,Australia,Australia,1935-08-09
69754,Lucy Stone-Wigg,Female,MOUNTAIN CREEK,New South Wales,2644,Australia,Australia,1962-04-17
69812,Alexandra Murphy,Female,MARENGO,Victoria,3233,Australia,Australia,1983-04-19
69954,Keira Bourchier,Female,Riverside,New South Wales,2444,Australia,Australia,1957-12-02
69959,Marcus Kingsmill,Male,MOLESWORTH,Victoria,3718,Australia,Australia,1977-02-15
70130,Alana Cordeaux,Female,BALLIDU,Western Australia,6606,Australia,Australia,1969-07-07
70453,Isabella Ashby,Female,BELLATA,New South Wales,2397,Australia,Australia,1970-11-25
70544,Luca Symons,Male,Woodford,New South Wales,2463,Australia,Australia,1984-05-09
70584,Jesse Forbes,Male,Dalton,New South Wales,2581,Australia,Australia,1998-09-06
70598,Gemma Swanson,Female,ALISON,New South Wales,2259,Australia,Australia,1968-12-27
70912,Evie Wieck,Female,SEVILLE,Victoria,3139,Australia,Australia,1977-11-15
71218,Declan Chaffey,Male,Montrose,Queensland,4370,Australia,Australia,1947-10-26
71220,Finn Lysaght,Male,BOORAN ROAD PO,Victoria,3163,Australia,Australia,1999-02-11
71282,Claudia Winter-Irving,Female,GIN GIN,Queensland,4671,Australia,Australia,1947-06-04
71333,James De Mestre,Male,HMAS WATSON,New South Wales,2030,Australia,Australia,1979-12-27
71343,Liam Espie,Male,PINK LILY,Queensland,4702,Australia,Australia,1980-06-07
71511,Ben Flick,Male,BAKERS CREEK,New South Wales,2422,Australia,Australia,1998-08-13
71625,Liam Gellert,Male,MYRTLE CREEK,Victoria,3444,Australia,Australia,1972-11-04
71941,Erin Baylebridge,Female,GREENETHORPE,New South Wales,2809,Australia,Australia,1960-11-17
72003,Isabella Buntine,Female,KILBIRNIE,Queensland,4354,Australia,Australia,1970-07-17
72194,Imogen Grills,Female,WRATTENS FOREST,Queensland,4601,Australia,Australia,1981-06-01
72571,Claudia Callister,Female,YOUNGHUSBAND,South Australia,5238,Australia,Australia,1966-12-18
72645,Abigail Chin Kaw,Female,BAIRD BAY,South Australia,5671,Australia,Australia,1937-09-09
72719,Angelina Chinn,Female,COCONUT GROVE,Northern Territory,810,Australia,Australia,1951-04-28
72812,Mary Reginald,Female,BUSSELTON,Western Australia,6280,Australia,Australia,1966-05-23
72826,Hunter Edinburgh,Male,COFFEE CAMP,New South Wales,2480,Australia,Australia,1995-04-09
72959,Samuel Bryce,Male,FLAMINGO BEACH,Victoria,3851,Australia,Australia,1974-05-14
73070,Tristan Minns,Male,BEALIBA,Victoria,3475,Australia,Australia,1955-01-19
73324,Zachary Gyles,Male,MOULDEN,Northern Territory,830,Australia,Australia,1967-08-31
73515,Ella Hoover,Female,GUILDFORD,New South Wales,2161,Australia,Australia,1953-08-15
73636,Poppy Birch,Female,COMOBELLA,New South Wales,2820,Australia,Australia,1986-06-25
73704,Ebony Forlong,Female,Sherwood,New South Wales,2440,Australia,Australia,1968-12-07
73955,Erin Brazenor,Female,IRONBARK,Queensland,4306,Australia,Australia,1937-09-29
74071,Bethany Gow,Female,CLYDE,Victoria,3978,Australia,Australia,1982-06-03
74210,Maddison Thurgood,Female,BLACKBUTT,New South Wales,2529,Australia,Australia,1959-04-23
74240,Darcy Sleep,Male,NAPPERBY,South Australia,5540,Australia,Australia,1989-08-01
74581,Lily Allum,Female,CLUNES,New South Wales,2480,Australia,Australia,1956-10-11
74585,Hugo MacCarthy,Male,BRIGHTLY,Queensland,4741,Australia,Australia,1956-07-22
74606,Julian Davenport,Male,Cleveland,New South Wales,2530,Australia,Australia,2001-10-26
74687,Lincoln Cordeaux,Male,WALKAWAY,Western Australia,6528,Australia,Australia,1959-04-21
74715,Joel Tritton,Male,LOWER MANGROVE,New South Wales,2250,Australia,Australia,1976-01-18
74845,Jake Bugden,Male,THALOO,Victoria,3825,Australia,Australia,1939-11-16
74871,Hugo Finnis,Male,KNOXFIELD,Victoria,3180,Australia,Australia,1981-05-07
75216,Mitchell Amess,Male,PURNONG LANDING,South Australia,5238,Australia,Australia,1997-02-21
75555,Molly Crookes,Female,WALKERSTON,Queensland,4751,Australia,Australia,1996-03-06
75706,Eliza D'Alton,Female,BEERON,Queensland,4626,Australia,Australia,1948-01-03
75712,Brodie Birkbeck,Male,ARMAGH,South Australia,5453,Australia,Australia,1979-08-28
75832,Charli Eden,Female,SOUTH KINGSVILLE,Victoria,3015,Australia,Australia,1986-07-09
75965,Luca Schmella,Male,SPRING BLUFF,Queensland,4352,Australia,Australia,1990-02-21
